review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000734,O00000338,P000246,U000444,2,Decent product for the price.,2024-06-04T08:40:23.134181
R00009597,O00004631,P000049,U000455,4,Decent product for the price.,2025-08-21T02:05:59.579938
R00007182,O00003462,P000469,U000725,4,Fast shipping and good packaging.,2025-03-04T01:29:05.605944
R00012637,O00006058,P000105,U000881,2,"Not as expected, quality is poor.",2024-08-02T01:25:29.757886
R00014509,O00006956,P000278,U000729,2,Customer service was helpful.,2025-05-22T11:20:03.851855
R00005910,O00002845,P000330,U000520,2,Value for money.,2024-07-02T06:07:25.156967
R00007503,O00003609,P000088,U000001,3,Highly recommend this brand.,2024-03-03T11:56:02.499179
R00007966,O00003834,P000349,U000277,4,Value for money.,2025-05-11T15:52:15.693642
R00011908,O00005711,P000073,U000816,3,Highly recommend this brand.,2024-06-09T08:49:37.080191
R00015534,O00007426,P000046,U000899,4,Highly recommend this brand.,2025-06-17T16:15:12.818515
R00008666,O00004184,P000047,U000959,5,Decent product for the price.,2025-02-16T17:30:39.659966
R00000315,O00000151,P000244,U000807,5,Fast shipping and good packaging.,2025-07-25T07:07:13.338904
R00003897,O00001868,P000416,U000952,4,Item arrived damaged.,2024-01-23T05:32:33.643229
R00016503,O00007860,P000222,U000202,4,"Excellent product, will buy again.",2025-06-18T05:06:06.050765
R00004133,O00001979,P000207,U000237,3,Highly recommend this brand.,2024-11-22T05:42:10.625798
R00015330,O00007338,P000172,U000328,4,Customer service was helpful.,2024-02-23T02:44:40.848023
R00000372,O00000175,P000390,U000204,1,Fast shipping and good packaging.,2025-04-04T14:55:19.248870
R00001008,O00000469,P000443,U000760,3,Value for money.,2024-02-04T03:20:17.355815
R00010397,O00004999,P000373,U000110,2,Decent product for the price.,2024-11-30T06:58:16.357915
R00012011,O00005763,P000100,U000491,3,"Not as expected, quality is poor.",2025-03-18T22:04:20.706254
R00014652,O00007019,P000469,U000755,3,Decent product for the price.,2024-10-07T19:50:18.138400
R00005419,O00002608,P000265,U000278,1,"Not as expected, quality is poor.",2024-03-05T04:51:32.422729
R00006703,O00003241,P000428,U000891,3,Color was different from images.,2024-05-31T22:28:09.800888
R00007897,O00003800,P000279,U000727,4,Highly recommend this brand.,2024-12-11T13:10:47.392150
R00007285,O00003503,P000130,U000440,5,"Not as expected, quality is poor.",2025-09-12T01:35:03.542863
R00016087,O00007678,P000480,U000457,5,Highly recommend this brand.,2024-06-28T03:44:41.582012
R00011555,O00005536,P000175,U000823,3,Highly recommend this brand.,2024-05-25T04:45:59.781469
R00001310,O00000623,P000323,U000961,5,"Not as expected, quality is poor.",2024-02-05T00:58:50.944267
R00009479,O00004578,P000113,U000940,4,"Not as expected, quality is poor.",2025-05-12T18:36:12.844619
R00003028,O00001455,P000269,U000467,4,"Excellent product, will buy again.",2024-02-26T07:55:46.985863
R00001696,O00000814,P000454,U000586,3,Fast shipping and good packaging.,2025-05-29T16:05:06.106184
R00012380,O00005939,P000368,U000990,4,Item arrived damaged.,2025-07-30T18:38:59.785240
R00003799,O00001820,P000009,U000488,3,"Excellent product, will buy again.",2025-10-20T16:55:03.577022
R00001137,O00000538,P000074,U000528,4,Value for money.,2024-08-28T08:37:36.587209
R00013492,O00006467,P000153,U000307,3,"Excellent product, will buy again.",2024-10-11T07:06:35.599254
R00012969,O00006219,P000059,U000046,5,Highly recommend this brand.,2025-09-04T22:20:05.406558
R00001852,O00000891,P000418,U000598,4,Fast shipping and good packaging.,2025-08-03T18:29:30.383909
R00008446,O00004074,P000269,U000176,3,Color was different from images.,2024-03-30T20:37:44.713569
R00016559,O00007886,P000053,U000692,1,"Not as expected, quality is poor.",2025-08-22T18:11:27.084866
R00005519,O00002660,P000223,U000165,5,Highly recommend this brand.,2025-05-31T10:22:53.188843
R00006491,O00003129,P000015,U000224,5,Item arrived damaged.,2024-10-03T10:14:00.838555
R00000714,O00000330,P000112,U000503,2,Works perfectly!,2025-09-24T10:30:04.141405
R00010611,O00005097,P000191,U000183,3,Highly recommend this brand.,2025-09-08T12:13:00.888358
R00009627,O00004643,P000209,U000995,5,Item arrived damaged.,2025-06-18T23:45:00.267315
R00004457,O00002127,P000197,U000536,3,"Not as expected, quality is poor.",2024-09-08T12:52:08.589646
R00014999,O00007177,P000090,U000922,4,Highly recommend this brand.,2024-07-22T02:28:44.200862
R00002866,O00001381,P000456,U000463,4,Customer service was helpful.,2025-04-19T16:48:57.661483
R00003627,O00001739,P000470,U000078,2,"Not as expected, quality is poor.",2024-12-21T07:34:25.687376
R00008088,O00003894,P000081,U000576,3,Decent product for the price.,2025-07-12T11:16:37.080940
R00011686,O00005600,P000039,U000804,3,Item arrived damaged.,2025-05-25T15:16:46.722205
R00009947,O00004785,P000030,U000561,4,Decent product for the price.,2025-01-25T17:41:43.423017
R00013291,O00006372,P000155,U000392,4,"Excellent product, will buy again.",2025-10-03T20:29:10.952639
R00001438,O00000683,P000473,U000945,5,"Excellent product, will buy again.",2024-04-12T00:29:27.454970
R00014009,O00006715,P000262,U000196,3,"Excellent product, will buy again.",2024-11-21T03:48:15.732825
R00008979,O00004346,P000490,U000699,3,"Excellent product, will buy again.",2025-04-20T21:53:27.209277
R00003339,O00001606,P000366,U000792,3,"Excellent product, will buy again.",2025-01-29T13:48:37.729731
R00001458,O00000695,P000072,U000578,2,"Not as expected, quality is poor.",2024-03-16T05:42:11.665155
R00001562,O00000746,P000240,U000240,3,Fast shipping and good packaging.,2025-06-15T12:23:49.105196
R00000180,O00000085,P000264,U000461,3,Fast shipping and good packaging.,2024-07-29T17:12:07.663659
R00010803,O00005192,P000440,U000442,5,"Excellent product, will buy again.",2024-01-29T01:12:54.819219
R00014467,O00006939,P000261,U000018,3,Value for money.,2024-11-06T19:47:31.461428
R00013842,O00006639,P000050,U000085,4,"Not as expected, quality is poor.",2025-07-29T10:05:07.828934
R00011388,O00005461,P000419,U000277,2,Item arrived damaged.,2025-01-19T11:25:27.706033
R00011719,O00005616,P000496,U000855,3,Decent product for the price.,2024-01-14T23:26:32.536753
R00006998,O00003379,P000467,U000377,2,Customer service was helpful.,2025-10-29T18:49:33.158882
R00005980,O00002876,P000347,U000855,2,"Excellent product, will buy again.",2024-09-05T12:36:16.635621
R00006047,O00002902,P000476,U000514,5,Item arrived damaged.,2025-05-29T23:35:10.155734
R00003333,O00001602,P000187,U000711,4,"Excellent product, will buy again.",2024-10-20T00:41:28.072928
R00003064,O00001473,P000187,U000684,4,"Not as expected, quality is poor.",2024-08-18T19:45:30.874505
R00011761,O00005639,P000212,U000389,4,"Not as expected, quality is poor.",2024-01-25T23:15:56.596678
R00006967,O00003362,P000301,U000791,2,Fast shipping and good packaging.,2025-04-27T19:51:20.357162
R00002779,O00001336,P000080,U000858,3,Customer service was helpful.,2024-10-30T20:06:09.349173
R00007320,O00003516,P000311,U000353,4,Value for money.,2025-09-17T18:07:32.652104
R00000597,O00000280,P000301,U000322,4,"Not as expected, quality is poor.",2025-02-09T00:34:20.812183
R00012158,O00005835,P000208,U000190,4,Works perfectly!,2024-06-17T00:32:35.624242
R00008390,O00004047,P000200,U000069,4,Decent product for the price.,2024-01-19T12:02:56.806353
R00007471,O00003590,P000197,U000090,4,"Not as expected, quality is poor.",2024-11-26T09:41:57.412965
R00012437,O00005967,P000062,U000814,2,Customer service was helpful.,2024-10-27T23:33:32.393697
R00009288,O00004498,P000002,U000381,4,Value for money.,2024-05-24T07:37:02.698473
R00002335,O00001113,P000282,U000837,3,Highly recommend this brand.,2025-07-13T02:49:19.293252
R00008575,O00004133,P000002,U000118,4,Highly recommend this brand.,2024-11-18T03:59:18.851508
R00001288,O00000611,P000139,U000631,5,Value for money.,2025-06-25T08:34:55.741114
R00008642,O00004168,P000404,U000308,2,Item arrived damaged.,2025-09-10T20:35:53.959480
R00008695,O00004202,P000018,U000793,2,Item arrived damaged.,2025-01-09T19:51:49.209512
R00007716,O00003717,P000107,U000539,5,Fast shipping and good packaging.,2024-04-02T18:39:18.200653
R00007673,O00003698,P000034,U000653,4,Highly recommend this brand.,2025-05-17T16:02:43.759881
R00013705,O00006571,P000430,U000218,4,Color was different from images.,2024-10-14T17:03:25.647317
R00008577,O00004133,P000195,U000118,2,Item arrived damaged.,2025-08-30T06:59:15.650391
R00009504,O00004588,P000221,U000906,2,Works perfectly!,2024-11-21T03:45:15.199291
R00016227,O00007740,P000335,U000761,4,Color was different from images.,2025-01-28T01:13:32.566456
R00012175,O00005843,P000181,U000447,4,"Not as expected, quality is poor.",2024-07-11T08:19:54.039751
R00005895,O00002840,P000003,U000294,3,Decent product for the price.,2024-02-25T14:19:46.642863
R00013645,O00006542,P000408,U000827,4,Item arrived damaged.,2024-01-12T01:01:52.502208
R00005590,O00002700,P000173,U000281,3,Color was different from images.,2024-12-16T03:21:45.246110
R00003440,O00001656,P000069,U000310,5,Decent product for the price.,2024-12-13T12:43:38.765487
R00003793,O00001817,P000293,U000439,5,Customer service was helpful.,2024-12-12T20:00:25.015402
R00014923,O00007148,P000361,U000526,2,"Not as expected, quality is poor.",2024-08-13T02:27:12.557930
R00011519,O00005522,P000070,U000773,3,Works perfectly!,2024-12-09T15:05:32.674464
R00010499,O00005042,P000035,U000400,4,Decent product for the price.,2024-08-13T08:54:50.890146
R00005666,O00002734,P000351,U000039,3,Fast shipping and good packaging.,2025-02-12T21:23:53.103571
R00006412,O00003093,P000382,U000841,5,Fast shipping and good packaging.,2025-07-19T07:01:46.953580
R00000866,O00000403,P000379,U000274,4,Color was different from images.,2024-09-21T20:27:10.575786
R00015353,O00007347,P000136,U000603,3,Works perfectly!,2025-05-28T23:28:22.018511
R00005811,O00002803,P000142,U000655,3,Customer service was helpful.,2025-01-26T16:28:36.438457
R00012396,O00005946,P000091,U000717,4,Highly recommend this brand.,2024-05-19T18:36:54.192553
R00004228,O00002024,P000072,U000792,5,Item arrived damaged.,2025-04-09T22:34:03.839986
R00002997,O00001439,P000370,U000324,4,Highly recommend this brand.,2024-04-25T16:55:47.738663
R00004512,O00002154,P000198,U000377,2,"Excellent product, will buy again.",2024-12-18T06:51:05.897784
R00006259,O00003012,P000059,U000765,3,Customer service was helpful.,2025-02-26T15:43:51.969325
R00010986,O00005269,P000180,U000610,5,"Not as expected, quality is poor.",2025-08-02T21:46:04.911523
R00014472,O00006940,P000025,U000589,5,Item arrived damaged.,2025-06-01T01:29:34.215645
R00011213,O00005377,P000400,U000304,3,Decent product for the price.,2025-11-06T09:20:45.137300
R00007919,O00003813,P000418,U000133,4,Highly recommend this brand.,2024-01-17T11:08:22.581244
R00011421,O00005475,P000251,U000498,2,"Not as expected, quality is poor.",2025-07-31T04:23:20.755592
R00001185,O00000561,P000008,U000005,2,Customer service was helpful.,2025-06-30T09:25:42.856453
R00009612,O00004638,P000360,U000681,4,Value for money.,2025-03-12T04:09:45.101384
R00009234,O00004471,P000483,U000797,3,Customer service was helpful.,2025-08-03T03:24:11.608290
R00008448,O00004074,P000133,U000176,3,"Excellent product, will buy again.",2025-07-31T04:31:06.761764
R00010376,O00004988,P000291,U000853,5,Decent product for the price.,2025-03-11T13:43:08.715600
R00007127,O00003436,P000383,U000635,5,Fast shipping and good packaging.,2025-01-25T13:33:50.189169
R00015968,O00007627,P000208,U000975,3,Fast shipping and good packaging.,2024-04-05T01:48:22.394761
R00013580,O00006507,P000430,U000160,3,Decent product for the price.,2024-03-21T16:14:17.864224
R00007594,O00003657,P000407,U000744,2,Value for money.,2024-11-07T12:01:53.111204
R00006212,O00002991,P000288,U000562,5,Color was different from images.,2024-06-28T10:55:49.602166
R00009685,O00004664,P000269,U000141,4,Works perfectly!,2025-08-08T19:26:37.482328
R00003991,O00001913,P000227,U000820,3,Color was different from images.,2024-10-16T01:11:43.796575
R00007400,O00003552,P000034,U000882,5,"Not as expected, quality is poor.",2025-04-23T21:48:24.430130
R00014912,O00007142,P000012,U000555,3,Customer service was helpful.,2024-02-23T04:20:08.984143
R00005965,O00002871,P000249,U000308,3,Highly recommend this brand.,2025-08-14T04:39:12.976189
R00002341,O00001115,P000359,U000020,2,Decent product for the price.,2025-04-12T00:44:45.968439
R00002696,O00001292,P000050,U000385,4,Customer service was helpful.,2024-10-29T20:42:28.235255
R00014600,O00006992,P000070,U000337,3,Color was different from images.,2024-10-05T11:31:39.042999
R00001609,O00000776,P000154,U000778,3,Decent product for the price.,2024-05-20T20:35:31.005053
R00004142,O00001986,P000468,U000619,4,"Not as expected, quality is poor.",2025-07-27T19:58:18.078969
R00007221,O00003477,P000005,U000421,2,Value for money.,2025-06-05T13:48:03.016580
R00001807,O00000865,P000244,U000612,2,Color was different from images.,2024-10-02T02:49:46.127262
R00011501,O00005514,P000311,U000153,5,Color was different from images.,2024-04-21T09:29:53.480690
R00011048,O00005298,P000445,U000978,4,Color was different from images.,2025-09-28T18:11:19.986408
R00006301,O00003036,P000190,U000382,3,Customer service was helpful.,2025-04-07T11:56:29.838245
R00006788,O00003280,P000482,U000022,5,Customer service was helpful.,2025-08-24T16:29:45.746619
R00008148,O00003921,P000458,U000712,3,"Not as expected, quality is poor.",2024-11-20T14:29:05.054902
R00003908,O00001875,P000443,U000542,3,Color was different from images.,2025-10-07T08:35:03.699289
R00006803,O00003284,P000326,U000555,3,Customer service was helpful.,2025-01-31T20:50:08.443938
R00001071,O00000507,P000122,U000884,2,Customer service was helpful.,2024-05-01T06:44:35.335124
R00013101,O00006280,P000100,U000898,5,Value for money.,2025-07-26T11:49:44.872142
R00000299,O00000143,P000200,U000460,3,Highly recommend this brand.,2025-07-28T02:02:15.128282
R00005550,O00002680,P000334,U000426,2,Highly recommend this brand.,2024-02-24T18:47:31.760845
R00011617,O00005565,P000111,U000656,3,"Excellent product, will buy again.",2025-11-11T17:08:33.416598
R00009216,O00004463,P000210,U000630,4,Decent product for the price.,2025-07-12T10:02:25.100408
R00016707,O00007957,P000117,U000847,4,Color was different from images.,2025-09-28T10:54:10.721408
R00010075,O00004848,P000325,U000614,5,Color was different from images.,2024-12-01T12:40:22.146800
R00004061,O00001947,P000498,U000860,4,Works perfectly!,2025-01-19T07:22:01.593441
R00000289,O00000137,P000256,U000849,3,Highly recommend this brand.,2024-10-13T09:02:37.340823
R00010172,O00004894,P000095,U000547,4,Item arrived damaged.,2024-08-08T20:02:22.512797
R00007629,O00003674,P000493,U000836,4,Decent product for the price.,2025-08-27T08:40:23.651563
R00005485,O00002644,P000291,U000360,3,Color was different from images.,2024-05-19T14:04:15.507962
R00001399,O00000667,P000012,U000174,2,Works perfectly!,2025-07-04T03:06:24.587337
R00002232,O00001065,P000415,U000319,2,Customer service was helpful.,2024-11-13T03:17:15.044627
R00015832,O00007567,P000477,U000724,4,Highly recommend this brand.,2024-11-08T22:59:43.477899
R00015850,O00007572,P000465,U000925,5,Highly recommend this brand.,2025-09-17T11:07:14.914410
R00005296,O00002555,P000352,U000848,2,Works perfectly!,2024-01-05T03:44:25.401553
R00013443,O00006442,P000056,U000444,3,Customer service was helpful.,2024-10-16T06:08:23.851779
R00010198,O00004912,P000321,U000980,3,Highly recommend this brand.,2025-07-22T00:48:25.235754
R00005193,O00002502,P000439,U000763,2,Highly recommend this brand.,2025-02-21T18:00:20.501191
R00002153,O00001031,P000474,U000676,4,Color was different from images.,2024-04-27T09:14:34.258416
R00014908,O00007141,P000369,U000236,3,Highly recommend this brand.,2025-02-05T17:19:05.513332
R00006573,O00003176,P000130,U000193,4,Fast shipping and good packaging.,2024-04-17T21:22:44.208838
R00014589,O00006987,P000292,U000333,4,Decent product for the price.,2024-05-21T01:44:53.007644
R00013734,O00006583,P000237,U000580,3,"Excellent product, will buy again.",2025-04-20T16:36:22.860117
R00001555,O00000743,P000262,U000301,3,"Excellent product, will buy again.",2025-01-01T07:47:22.872401
R00003792,O00001816,P000103,U000322,3,Highly recommend this brand.,2025-10-14T07:37:17.838716
R00014407,O00006912,P000375,U000480,4,Works perfectly!,2024-06-09T08:11:51.964600
R00006798,O00003282,P000128,U000272,3,"Excellent product, will buy again.",2025-08-27T20:17:03.876584
R00001993,O00000957,P000238,U000655,3,Color was different from images.,2025-04-06T09:46:15.025090
R00009892,O00004760,P000236,U000281,5,Decent product for the price.,2024-06-11T09:14:44.767859
R00011548,O00005533,P000127,U000188,5,Value for money.,2024-08-11T13:19:20.649069
R00001498,O00000713,P000187,U000225,4,Fast shipping and good packaging.,2025-04-14T23:14:04.608863
