order_id,user_id,order_datetime,num_items,subtotal,shipping_fee,tax,discount_total,total,payment_method,order_status,shipping_city,shipping_country
O00001006,U000665,2025-01-19T04:16:38.621470,5,1410.69,0.0,86.2,0.0,1496.89,Credit Card,shipped,Johnmouth,Korea
O00001007,U000712,2025-03-06T00:27:06.333522,4,763.73,0.0,47.65,3.24,811.38,Credit Card,shipped,Washingtonland,Greece
O00001008,U000249,2025-04-23T16:56:40.825969,1,577.54,0.0,50.29,0.0,627.83,COD,shipped,Josephland,United States Virgin Islands
O00001009,U000916,2024-07-11T08:44:50.620381,2,71.61,7.32,7.03,0.0,85.96,Paypal,shipped,North Rachel,South Africa
O00001010,U000816,2025-08-03T00:40:51.984993,2,613.91,0.0,51.34,0.0,665.25,Gift Card,cancelled,Briggsville,South Africa
O00001011,U000681,2024-06-19T13:58:58.483216,5,1010.86,0.0,116.63,10.71,1127.49,Credit Card,returned,Carrieport,Latvia
O00001012,U000595,2024-03-18T12:55:29.922207,3,174.51,0.0,12.05,0.0,186.56,UPI,processing,Lake Scott,Norway
O00001013,U000847,2025-10-08T15:42:58.518015,1,79.56,9.84,4.09,0.0,93.49,COD,completed,Robinsonborough,Netherlands Antilles
O00001014,U000236,2025-09-13T21:10:41.070473,1,118.93,0.0,8.3,0.0,127.23,Debit Card,processing,Ayalaberg,Burundi
O00001015,U000500,2024-03-07T09:29:01.022868,1,30.63,8.38,3.51,0.0,42.52,Debit Card,shipped,New Daltonmouth,Isle of Man
O00001016,U000616,2024-01-27T22:26:05.741926,1,27.39,3.53,3.21,0.0,34.13,Paypal,processing,Davischester,Ethiopia
O00001017,U000574,2025-08-25T01:53:06.855206,1,13.04,6.4,1.09,0.0,20.53,Debit Card,completed,Alvarezburgh,Montserrat
O00001018,U000392,2024-11-19T09:41:58.722682,3,288.78,0.0,28.51,0.0,317.29,Paypal,processing,Hamptonmouth,Peru
O00001019,U000489,2024-11-22T04:27:46.148282,2,120.22,0.0,13.1,0.0,133.32,COD,processing,Danielfort,Romania
O00001020,U000127,2025-06-08T17:20:20.215619,2,376.43,0.0,23.99,18.75,400.42,Debit Card,returned,Port Janice,Qatar
O00001021,U000088,2025-02-04T22:39:17.685762,3,895.87,0.0,65.7,11.28,961.57,Debit Card,shipped,Carsonstad,Estonia
O00001022,U000183,2025-11-06T15:16:56.717385,4,573.1,0.0,45.13,0.91,618.23,Credit Card,cancelled,Lake Erika,Yemen
O00001023,U000700,2024-09-04T20:53:58.234440,2,143.2,0.0,14.56,0.0,157.76,Credit Card,processing,Donberg,Antarctica (the territory South of 60 deg S)
O00001024,U000503,2024-10-28T14:24:49.942688,4,740.3,0.0,42.03,0.0,782.33,Paypal,completed,Jonathanland,Puerto Rico
O00001025,U000825,2025-01-26T04:28:43.105385,3,270.6,0.0,25.71,0.0,296.31,Gift Card,cancelled,South Christine,Samoa
O00001026,U000126,2024-11-01T23:25:31.347040,1,44.86,8.7,2.54,21.81,56.1,Paypal,processing,Jeffreymouth,Belgium
O00001027,U000434,2024-01-14T13:58:01.469332,1,10.58,8.85,1.09,0.0,20.52,Credit Card,shipped,Deanberg,Mexico
O00001028,U000964,2024-12-02T08:50:51.441142,4,885.17,0.0,44.65,0.0,929.82,Gift Card,cancelled,Wigginsbury,Burundi
O00001029,U000373,2025-04-04T11:38:25.754551,2,94.31,4.35,8.04,0.0,106.7,Debit Card,processing,New Richard,Bolivia
O00001030,U000196,2024-08-23T04:17:38.004268,2,57.76,6.47,4.33,0.0,68.56,Gift Card,processing,Lake Albertburgh,Lebanon
O00001031,U000676,2024-08-20T09:46:24.549879,2,43.44,8.83,2.24,2.0,54.51,Paypal,cancelled,North Territon,Mozambique
O00001032,U000458,2024-02-28T03:31:57.282288,1,182.08,0.0,11.1,0.0,193.18,UPI,completed,Markchester,Tokelau
O00001033,U000602,2024-09-10T01:23:50.421072,2,226.18,0.0,14.62,0.0,240.8,Debit Card,returned,Terrifurt,Tunisia
O00001034,U000433,2024-05-01T05:29:50.925315,2,157.04,0.0,10.33,0.0,167.37,Debit Card,completed,Alexanderville,Trinidad and Tobago
O00001035,U000626,2025-03-02T20:05:40.272291,1,61.3,5.24,5.76,29.34,72.3,Paypal,shipped,Alanchester,Austria
O00001036,U000110,2025-04-08T07:45:27.994473,6,825.47,0.0,92.87,183.44,918.34,Credit Card,completed,Christopherville,Kuwait
O00001037,U000417,2025-09-19T01:35:52.587908,2,307.4,0.0,18.68,0.0,326.08,Credit Card,shipped,South Laurieton,Liechtenstein
O00001038,U000286,2024-03-16T21:42:47.983265,1,1114.18,0.0,119.09,0.0,1233.27,Paypal,processing,Mikaylastad,Solomon Islands
O00001039,U000313,2025-10-01T13:26:02.695970,3,452.95,0.0,51.21,0.0,504.16,COD,processing,North Maryfort,Paraguay
O00001040,U000484,2025-10-18T22:09:46.028893,1,510.31,0.0,57.18,0.0,567.49,Debit Card,processing,Michellebury,Bouvet Island (Bouvetoya)
O00001041,U000573,2024-05-14T20:06:57.870387,2,851.04,0.0,99.36,0.0,950.4,Gift Card,cancelled,South Ryan,Turks and Caicos Islands
O00001042,U000989,2025-03-09T19:24:03.169657,4,509.89,0.0,33.14,0.0,543.03,UPI,completed,North Brittany,Mauritius
O00001043,U000954,2024-07-18T23:12:31.627023,1,89.53,6.01,9.32,0.0,104.86,Gift Card,completed,Stephaniechester,Uruguay
O00001044,U000696,2025-06-26T06:18:25.645793,1,250.43,0.0,14.54,0.0,264.97,UPI,cancelled,West James,Mayotte
O00001045,U000770,2025-06-22T00:27:07.994113,3,174.89,0.0,20.37,0.0,195.26,Credit Card,processing,Lake Nathan,Qatar
O00001046,U000118,2024-08-30T14:56:59.027060,1,88.99,11.23,8.07,0.0,108.29,UPI,cancelled,West Christopher,United States of America
O00001047,U000665,2025-11-03T18:18:00.621285,1,83.48,10.94,8.84,9.68,103.26,Debit Card,completed,Johnmouth,Korea
O00001048,U000697,2024-12-04T09:48:51.474368,1,180.2,0.0,16.67,0.0,196.87,Credit Card,cancelled,Alanport,Saint Vincent and the Grenadines
O00001049,U000153,2025-03-01T08:29:23.232800,2,1357.73,0.0,76.78,167.67,1434.51,Paypal,returned,Mitchelltown,Turkmenistan
O00001050,U000467,2025-02-07T18:44:16.925268,5,3678.0,0.0,387.3,73.4,4065.3,UPI,completed,Javierport,Korea
O00001051,U000634,2025-11-09T07:46:36.612506,1,916.36,0.0,85.9,0.0,1002.26,Credit Card,shipped,Estesville,South Georgia and the South Sandwich Islands
O00001052,U000690,2024-09-06T19:23:07.805580,1,546.93,0.0,48.28,0.0,595.21,UPI,returned,Moniquehaven,Norfolk Island
O00001053,U000740,2024-06-21T20:34:55.803029,4,262.67,0.0,13.74,0.0,276.41,Credit Card,completed,North Brucetown,Senegal
O00001054,U000774,2024-12-17T04:20:55.071916,3,192.88,0.0,19.41,0.0,212.29,Credit Card,returned,Lindaside,Cocos (Keeling) Islands
O00001055,U000072,2025-11-02T17:06:33.955978,2,141.5,0.0,13.38,0.0,154.88,Credit Card,completed,Lake Marilynfort,Kyrgyz Republic
O00001056,U000359,2025-09-10T12:39:30.172293,2,143.73,0.0,15.29,0.0,159.02,Gift Card,processing,Dakotahaven,Pakistan
O00001057,U000693,2024-01-17T00:51:44.421475,2,491.16,0.0,57.86,126.97,549.02,Credit Card,cancelled,Port Neil,Montserrat
O00001058,U000378,2024-08-05T21:36:17.700248,1,458.18,0.0,32.94,0.0,491.12,UPI,completed,Jeremyborough,Guatemala
O00001059,U000846,2024-04-24T03:32:00.913709,1,114.68,0.0,9.78,0.0,124.46,Paypal,returned,Lake Shannon,Korea
O00001060,U000903,2025-03-20T04:38:03.791118,6,1306.36,0.0,148.56,21.19,1454.92,Credit Card,cancelled,Port Robertberg,United States Minor Outlying Islands
O00001061,U000644,2025-04-24T03:39:08.472952,6,921.38,0.0,78.78,0.0,1000.16,Gift Card,completed,South Kennethtown,Australia
O00001062,U000236,2024-06-28T23:16:09.893047,2,313.83,0.0,35.15,14.29,348.98,Gift Card,returned,Ayalaberg,Burundi
O00001063,U000819,2025-11-12T08:51:46.586068,3,313.63,0.0,18.97,28.12,332.6,Gift Card,processing,West Angelaberg,Costa Rica
O00001064,U000560,2024-08-18T20:41:33.595007,3,680.61,0.0,58.41,0.0,739.02,Paypal,returned,South Davidview,Nauru
O00001065,U000319,2024-07-05T14:53:05.250448,2,215.58,0.0,23.18,0.0,238.76,COD,shipped,Lake Morgan,Mongolia
O00001066,U000895,2025-11-11T15:30:26.537784,2,358.98,0.0,18.94,0.0,377.92,Gift Card,completed,Landryview,India
O00001067,U000176,2025-03-25T04:16:43.135013,1,99.85,5.54,9.2,0.0,114.59,COD,processing,New Stevenport,Mongolia
O00001068,U000553,2025-03-27T00:52:59.264115,6,1988.32,0.0,218.58,0.0,2206.9,COD,cancelled,Franciscoton,Tanzania
O00001069,U000447,2024-08-15T17:11:45.864547,1,183.61,0.0,9.96,0.0,193.57,Credit Card,completed,New Amanda,Turkey
O00001070,U000164,2024-01-22T11:01:56.712590,3,520.27,0.0,58.43,0.0,578.7,COD,completed,Derrickshire,Qatar
O00001071,U000693,2025-08-19T11:24:32.624452,1,179.31,0.0,18.17,0.0,197.48,UPI,cancelled,Port Neil,Montserrat
O00001072,U000935,2025-09-25T18:09:54.965629,1,6.56,7.53,0.73,0.0,14.82,Debit Card,processing,Port Anthony,Sudan
O00001073,U000834,2024-01-08T07:17:17.055191,1,15.78,9.6,1.0,0.0,26.38,UPI,completed,Evanview,Vietnam
O00001074,U000841,2025-01-27T09:04:52.063685,2,1514.55,0.0,147.08,0.0,1661.63,Debit Card,shipped,Irwinborough,Somalia
O00001075,U000154,2024-07-26T01:17:42.208229,4,424.71,0.0,41.14,0.0,465.85,UPI,returned,West Angela,Montenegro
O00001076,U000206,2024-05-16T13:19:46.506294,3,142.45,0.0,11.31,0.0,153.76,UPI,cancelled,Scottchester,Hong Kong
O00001077,U000810,2024-11-17T13:30:20.993284,2,515.24,0.0,44.82,0.0,560.06,Debit Card,completed,Melissaland,Svalbard & Jan Mayen Islands
O00001078,U000358,2024-09-22T15:55:38.531793,1,93.16,10.12,5.19,0.0,108.47,Credit Card,shipped,Hallview,Senegal
O00001079,U000700,2025-04-20T13:51:08.843382,4,869.59,0.0,89.15,0.0,958.74,Paypal,completed,Donberg,Antarctica (the territory South of 60 deg S)
O00001080,U000159,2024-07-03T20:58:37.358340,1,1114.18,0.0,117.22,0.0,1231.4,UPI,returned,East Andrewmouth,Antigua and Barbuda
O00001081,U000231,2024-09-13T14:19:49.401496,2,214.06,0.0,15.11,0.0,229.17,UPI,completed,South Joseph,Sweden
O00001082,U000133,2024-09-07T21:17:19.140999,1,563.56,0.0,46.71,0.0,610.27,Paypal,shipped,Jamesborough,Argentina
O00001083,U000860,2024-12-16T14:34:56.951789,3,1227.64,0.0,143.88,0.0,1371.52,COD,processing,West Jose,Botswana
O00001084,U000586,2025-11-10T15:48:31.365155,3,388.39,0.0,38.38,23.57,426.77,COD,cancelled,North Micheleland,Libyan Arab Jamahiriya
O00001085,U000074,2024-10-17T08:49:31.697809,1,77.61,5.84,7.82,0.0,91.27,Debit Card,shipped,West Jessicashire,Ethiopia
O00001086,U000482,2025-04-28T18:43:01.209908,4,1979.59,0.0,139.12,0.0,2118.71,UPI,completed,Gonzalezmouth,Morocco
O00001087,U000301,2024-03-31T12:29:44.230079,1,25.02,5.98,1.61,0.0,32.61,Debit Card,cancelled,Stevenville,Myanmar
O00001088,U000732,2024-08-24T19:51:39.559799,2,797.13,0.0,50.7,0.0,847.83,COD,returned,Kruegerstad,Serbia
O00001089,U000725,2024-06-27T22:13:39.255099,4,514.72,0.0,54.8,0.0,569.52,Credit Card,completed,Sotoland,Cocos (Keeling) Islands
O00001090,U000266,2024-05-11T22:42:09.916852,3,186.14,0.0,19.57,8.39,205.71,COD,completed,Kellyburgh,Tanzania
O00001091,U000424,2024-07-11T15:25:15.146659,6,956.63,0.0,74.95,0.0,1031.58,Paypal,cancelled,East Jonathan,Haiti
O00001092,U000572,2024-02-26T23:33:12.091271,1,52.51,3.8,2.91,10.91,59.22,Credit Card,processing,South Nicoleville,Zambia
O00001093,U000106,2024-11-03T17:08:06.802768,1,75.1,7.72,8.81,0.0,91.63,Gift Card,completed,Russellport,Brazil
O00001094,U000654,2025-04-04T12:23:55.913515,2,95.4,6.96,8.46,0.0,110.82,COD,completed,Lake Angel,Tonga
O00001095,U000620,2025-07-04T22:40:49.577613,3,208.47,0.0,10.85,13.47,219.32,Credit Card,returned,Port Phillip,Solomon Islands
O00001096,U000293,2025-09-16T17:25:02.210812,5,856.44,0.0,65.44,4.99,921.88,Gift Card,shipped,Port Jeffrey,Timor-Leste
O00001097,U000862,2025-08-12T06:02:29.456128,1,52.57,5.91,6.23,0.0,64.71,Credit Card,shipped,Lake Ashley,Algeria
O00001098,U000869,2025-09-04T17:46:01.403479,1,11.42,11.0,1.11,0.0,23.53,Gift Card,returned,Lake Nathan,Barbados
O00001099,U000445,2024-01-16T17:41:25.581136,2,88.34,11.03,4.89,0.0,104.26,COD,completed,Port James,Samoa
O00001100,U000938,2024-03-28T21:52:48.053279,3,411.07,0.0,37.1,0.0,448.17,Credit Card,processing,New Joshuaview,Indonesia
O00001101,U000725,2025-06-05T06:01:55.331483,4,1380.02,0.0,71.55,0.0,1451.57,Debit Card,shipped,Sotoland,Cocos (Keeling) Islands
O00001102,U000792,2024-06-15T04:26:53.605935,1,101.37,0.0,10.85,0.0,112.22,Debit Card,cancelled,South Richardport,Tonga
O00001103,U000337,2024-05-01T03:23:31.509317,1,146.21,0.0,12.49,0.0,158.7,Credit Card,cancelled,South Billyview,Saint Pierre and Miquelon
O00001104,U000186,2024-02-14T10:22:11.020264,1,16.93,6.35,1.34,0.0,24.62,Credit Card,returned,North Joseph,Mauritania
O00001105,U000891,2025-01-26T04:27:17.957795,1,4.67,9.41,0.51,0.0,14.59,Paypal,cancelled,Port Clifford,Saudi Arabia
O00001106,U000266,2024-06-11T01:41:40.301654,1,24.62,6.96,2.52,0.0,34.1,Paypal,completed,Kellyburgh,Tanzania
O00001107,U000983,2024-02-29T18:32:46.491857,1,563.56,0.0,41.49,0.0,605.05,Gift Card,shipped,Port Alexander,Honduras
O00001108,U000777,2024-02-21T13:57:21.222623,3,243.54,0.0,21.03,0.0,264.57,Credit Card,completed,Meganland,Ireland
O00001109,U000201,2025-05-09T14:31:35.011910,2,577.95,0.0,63.15,0.0,641.1,Credit Card,cancelled,Millerport,Colombia
O00001110,U000920,2025-05-18T18:26:30.726743,1,109.25,0.0,5.89,0.0,115.14,Debit Card,returned,Masonstad,Sweden
O00001111,U000772,2024-08-21T08:04:08.428681,1,336.16,0.0,37.62,0.0,373.78,Credit Card,completed,West Alejandro,Cameroon
O00001112,U000751,2025-09-13T16:41:23.918458,2,433.69,0.0,23.89,0.0,457.58,UPI,cancelled,Whitneymouth,Tanzania
O00001113,U000837,2024-02-18T03:24:13.086221,4,2338.28,0.0,250.71,10.44,2588.99,COD,processing,Lake Lori,Somalia
O00001114,U000673,2025-02-02T14:30:16.844447,1,17.75,8.36,1.49,0.0,27.6,Gift Card,shipped,South Jamesland,Germany
O00001115,U000020,2025-10-22T12:01:02.727644,4,470.91,0.0,40.83,0.0,511.74,Paypal,returned,Smithfurt,Chad
O00001116,U000675,2025-10-24T20:54:20.640368,2,1390.63,0.0,156.79,36.83,1547.42,Credit Card,processing,Marissamouth,Dominican Republic
O00001117,U000384,2025-03-07T14:32:37.984304,1,624.82,0.0,65.37,0.0,690.19,Paypal,returned,Austinside,Philippines
O00001118,U000643,2024-08-14T08:03:53.526666,3,677.64,0.0,68.83,0.0,746.47,COD,cancelled,Johnport,Tuvalu
O00001119,U000065,2025-03-30T19:37:24.125140,1,9.08,5.3,0.86,0.0,15.24,COD,completed,East Laurashire,Barbados
O00001120,U000863,2025-02-22T23:52:12.162302,2,611.83,0.0,60.31,136.14,672.14,COD,completed,New Judy,Albania
O00001121,U000968,2024-02-08T10:01:40.368028,3,108.33,0.0,5.91,0.0,114.24,Paypal,returned,Wilsonmouth,Panama
O00001122,U000956,2024-04-04T21:08:40.087928,1,255.44,0.0,29.49,0.0,284.93,UPI,shipped,East Kennethmouth,Fiji
O00001123,U000497,2025-09-19T21:55:25.125273,1,327.72,0.0,29.76,0.0,357.48,Debit Card,shipped,New Monica,Estonia
O00001124,U000010,2025-09-25T18:26:26.307878,2,575.48,0.0,53.9,0.0,629.38,UPI,shipped,Kaylamouth,Turks and Caicos Islands
O00001125,U000232,2024-05-06T22:23:45.767936,1,181.28,0.0,16.33,0.0,197.61,Gift Card,returned,Lake Kristenmouth,Aruba
O00001126,U000083,2025-05-06T06:51:51.342771,3,200.31,0.0,20.48,0.0,220.79,UPI,shipped,Alanton,Indonesia
O00001127,U000759,2024-03-03T15:28:28.464120,1,23.59,4.73,2.47,6.14,30.79,COD,shipped,North Tinamouth,Western Sahara
O00001128,U000949,2024-10-23T03:37:30.489310,1,6.56,8.33,0.4,0.0,15.29,COD,completed,West Annland,Guyana
O00001129,U000929,2025-04-13T22:49:33.524867,2,131.66,0.0,14.76,0.0,146.42,COD,processing,New Raymond,French Guiana
O00001130,U000359,2024-05-23T18:57:20.790638,2,220.57,0.0,25.75,0.0,246.32,Debit Card,completed,Dakotahaven,Pakistan
O00001131,U000762,2025-05-05T09:55:48.575081,2,466.38,0.0,50.07,0.0,516.45,Paypal,cancelled,Heatherville,Lesotho
O00001132,U000505,2024-09-21T15:21:57.516833,3,412.53,0.0,48.37,0.0,460.9,Credit Card,shipped,Baldwinville,United States Minor Outlying Islands
O00001133,U000013,2025-03-03T19:24:56.755498,2,131.12,0.0,7.98,15.04,139.1,UPI,completed,East Donna,Seychelles
O00001134,U000534,2024-05-11T18:21:18.160753,4,483.66,0.0,30.07,0.0,513.73,Debit Card,returned,Wesleychester,Guinea
O00001135,U000871,2025-07-13T04:54:57.774022,1,47.31,11.95,3.12,0.0,62.38,COD,cancelled,Flemingchester,Belarus
O00001136,U000547,2025-04-29T10:25:43.900802,4,1320.68,0.0,149.1,0.0,1469.78,COD,cancelled,Lake Pamela,Benin
O00001137,U000931,2024-12-04T18:51:03.703766,2,399.64,0.0,20.47,0.0,420.11,Paypal,completed,Rachelfort,Austria
O00001138,U000568,2025-04-28T02:11:37.268301,1,78.12,11.66,8.76,0.0,98.54,Credit Card,cancelled,Martinezchester,Cook Islands
O00001139,U000313,2024-11-16T22:33:31.813640,3,692.24,0.0,36.06,0.0,728.3,Debit Card,shipped,North Maryfort,Paraguay
O00001140,U000973,2025-05-15T09:22:00.549662,2,112.27,0.0,10.93,0.0,123.2,Gift Card,returned,West Martin,Spain
O00001141,U000533,2025-02-08T19:11:11.854948,2,773.05,0.0,57.31,53.15,830.36,UPI,completed,East Tina,Russian Federation
O00001142,U000818,2025-08-11T20:31:00.446631,5,710.32,0.0,79.39,32.27,789.71,Debit Card,processing,Patelbury,Martinique
O00001143,U000942,2024-10-29T16:20:52.962285,3,212.91,0.0,12.44,0.0,225.35,Debit Card,returned,North Stephanie,Saint Barthelemy
O00001144,U000094,2024-12-13T04:30:19.427981,2,350.51,0.0,31.94,0.0,382.45,Paypal,processing,West Micheleberg,Solomon Islands
O00001145,U000116,2024-02-24T10:01:44.548826,3,412.6,0.0,44.68,0.0,457.28,Debit Card,shipped,New Debbieton,Rwanda
O00001146,U000775,2025-10-28T08:18:31.972129,2,416.72,0.0,35.83,58.18,452.55,COD,shipped,East Nicholas,Cape Verde
O00001147,U000151,2024-06-29T01:42:08.433738,1,95.55,6.81,11.46,0.0,113.82,Credit Card,shipped,Wrightburgh,Tonga
O00001148,U000896,2025-08-23T16:08:52.301369,1,51.19,4.14,4.95,0.0,60.28,COD,returned,North Victorberg,France
O00001149,U000297,2025-01-28T14:19:33.148448,1,236.42,0.0,25.45,0.0,261.87,Credit Card,completed,North Linda,Maldives
O00001150,U000737,2024-05-09T12:17:49.852996,6,732.59,0.0,45.72,201.11,778.31,UPI,processing,Port Heatherhaven,Bhutan
O00001151,U000522,2024-03-25T19:45:11.540426,1,138.97,0.0,12.61,0.0,151.58,Gift Card,shipped,South Zacharyland,Cayman Islands
O00001152,U000372,2025-06-04T23:31:03.450229,3,558.01,0.0,38.45,6.61,596.46,Gift Card,shipped,Kimfurt,Gambia
O00001153,U000616,2024-05-08T17:28:00.600033,1,18.29,5.89,1.12,0.0,25.3,UPI,shipped,Davischester,Ethiopia
O00001154,U000460,2025-08-03T10:53:06.911386,2,725.65,0.0,75.04,0.0,800.69,Gift Card,cancelled,Vasquezburgh,Norfolk Island
O00001155,U000167,2025-06-01T07:11:41.759336,1,66.52,6.43,5.91,0.0,78.86,Credit Card,shipped,Port Randyfort,Vietnam
O00001156,U000677,2024-06-04T18:10:42.228404,1,12.09,10.52,1.39,0.0,24.0,Credit Card,cancelled,Joneston,Gabon
O00001157,U000229,2024-09-26T22:52:09.994503,3,137.57,0.0,7.1,10.05,144.67,COD,processing,Brooksland,Niue
O00001158,U000530,2025-07-25T20:26:21.401986,4,1044.29,0.0,58.73,0.0,1103.02,Debit Card,returned,Lopezstad,Tunisia
O00001159,U000724,2024-07-21T22:56:50.084665,4,494.77,0.0,38.64,0.0,533.41,Gift Card,processing,Matthewborough,Denmark
O00001160,U000311,2024-10-09T00:01:15.918028,1,181.12,0.0,14.94,0.0,196.06,Debit Card,cancelled,South Maria,Reunion
O00001161,U000393,2025-03-14T04:00:25.670596,1,243.81,0.0,13.53,0.0,257.34,Debit Card,completed,Sweeneyland,Italy
O00001162,U000677,2024-05-29T06:55:37.431741,1,165.14,0.0,10.79,0.0,175.93,Gift Card,cancelled,Joneston,Gabon
O00001163,U000432,2024-06-20T15:35:30.824048,2,391.45,0.0,28.28,0.0,419.73,Gift Card,shipped,East Gina,Uzbekistan
O00001164,U000834,2024-08-23T19:33:52.141356,2,134.25,0.0,10.25,0.0,144.5,Debit Card,cancelled,Evanview,Vietnam
O00001165,U000339,2024-06-13T16:29:30.171409,2,1407.3,0.0,124.07,0.0,1531.37,Paypal,returned,New Carlos,Zimbabwe
O00001166,U000926,2024-01-05T18:38:02.618180,1,316.43,0.0,31.9,0.0,348.33,Debit Card,processing,Flemingtown,Martinique
O00001167,U000765,2025-09-01T03:22:06.664915,4,591.31,0.0,69.84,0.0,661.15,Credit Card,shipped,Lake Evan,Brunei Darussalam
O00001168,U000068,2025-04-12T12:50:43.128867,1,7.39,11.96,0.49,0.0,19.84,Debit Card,returned,Costafort,Jordan
O00001169,U000598,2024-07-11T12:16:08.535766,1,102.46,0.0,7.98,0.0,110.44,COD,completed,North Terri,Oman
O00001170,U000771,2024-04-20T07:18:45.219012,1,148.15,0.0,16.79,0.0,164.94,UPI,shipped,North Joseph,Anguilla
O00001171,U000354,2024-02-12T03:32:48.866050,1,118.93,0.0,7.36,0.0,126.29,Debit Card,completed,New James,Togo
O00001172,U000065,2024-12-03T20:14:26.736820,3,1567.24,0.0,137.19,48.66,1704.43,Debit Card,completed,East Laurashire,Barbados
O00001173,U000036,2025-09-09T10:36:57.220389,1,342.9,0.0,23.41,0.0,366.31,Gift Card,cancelled,New Ashley,Philippines
O00001174,U000019,2024-02-11T07:35:30.099661,3,99.99,10.17,9.81,0.0,119.97,Gift Card,cancelled,Lake Yvettetown,Bolivia
O00001175,U000937,2025-05-31T20:45:08.773168,4,2491.46,0.0,166.96,0.0,2658.42,Credit Card,processing,East Rebecca,Uzbekistan
O00001176,U000586,2024-10-21T04:26:09.219316,1,419.21,0.0,40.96,0.0,460.17,Paypal,shipped,North Micheleland,Libyan Arab Jamahiriya
O00001177,U000172,2025-04-06T00:57:32.344741,2,420.82,0.0,49.31,10.56,470.13,Credit Card,shipped,South Gina,Gambia
O00001178,U000290,2025-09-06T16:04:08.606327,1,531.48,0.0,48.47,0.0,579.95,UPI,shipped,Taylorhaven,Russian Federation
O00001179,U000193,2024-11-01T00:25:11.460533,1,175.94,0.0,20.22,0.0,196.16,Credit Card,shipped,Hopkinstown,Papua New Guinea
O00001180,U000216,2025-10-30T09:11:03.743142,1,4.17,4.02,0.46,0.0,8.65,Gift Card,cancelled,Port Richard,Kyrgyz Republic
O00001181,U000276,2025-04-06T08:36:37.489869,5,313.68,0.0,23.94,11.8,337.62,Debit Card,completed,New Shellyland,Saint Martin
O00001182,U000606,2024-08-05T18:49:20.475296,4,301.35,0.0,29.28,0.0,330.63,Credit Card,shipped,Campbellview,Guyana
O00001183,U000376,2025-06-11T15:04:27.695685,2,71.4,3.63,5.24,0.0,80.27,Gift Card,completed,New Gavin,Qatar
O00001184,U000032,2025-09-17T12:02:56.191039,2,613.54,0.0,37.13,0.0,650.67,Credit Card,processing,Michelleview,Greenland
O00001185,U000052,2025-04-22T11:36:54.892154,1,262.97,0.0,30.4,0.0,293.37,Credit Card,processing,Alexanderchester,Bangladesh
O00001186,U000325,2025-02-18T04:00:02.051280,2,181.29,0.0,21.36,0.0,202.65,COD,completed,Jacquelineton,Mexico
O00001187,U000983,2025-10-18T03:48:17.219006,1,495.42,0.0,43.3,0.0,538.72,UPI,returned,Port Alexander,Honduras
O00001188,U000323,2025-01-24T08:00:20.620506,1,88.1,8.8,7.75,0.0,104.65,COD,completed,Port Christopherport,Mexico
O00001189,U000683,2025-05-12T08:52:36.401921,1,238.95,0.0,14.07,0.0,253.02,Credit Card,returned,Melissashire,Puerto Rico
